Instance,m,n,AvgResult_DG-ALNS_base,AvgResult_DG-ALNS_variant,g,Variant
Inst_m20_n320_pi0.2_TF0.4_R0.4_6.txt,20,320,354.745,355.034,0.08146696923141616,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.4_7.txt,20,320,557.38,557.38,0.0,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.4_8.txt,20,320,360.038,359.897,-0.03916253284376081,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.4_9.txt,20,320,355.159,355.177,0.005068152573925792,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_1.txt,20,320,251.291,251.182,-0.04337600630345252,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_10.txt,20,320,261.628,261.638,0.0038222208632068834,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_2.txt,20,320,279.234,280.22,0.35310886210133685,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_3.txt,20,320,272.717,272.396,-0.11770443353365193,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_4.txt,20,320,399.943,399.947,0.0010001425203139196,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_5.txt,20,320,266.928,266.574,-0.13262003236827347,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_6.txt,20,320,433.539,433.803,0.06089417561050102,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_7.txt,20,320,301.111,301.453,0.11357937770456229,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,350.682,351.151,0.13373939922778874,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,344.36,344.169,-0.05546521082588887,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_1.txt,20,320,347.868,347.765,-0.029608932123681583,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_10.txt,20,320,336.993,336.75,-0.07210832272480289,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_2.txt,20,320,357.511,357.226,-0.07971782686407551,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_3.txt,20,320,397.681,397.537,-0.03620992705208583,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_4.txt,20,320,433.863,433.37,-0.11363033953114116,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_5.txt,20,320,334.956,334.986,0.00895640024360594,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_6.txt,20,320,357.769,357.526,-0.06792092104122911,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_7.txt,20,320,271.719,271.584,-0.04968368056705306,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_8.txt,20,320,370.926,370.809,-0.031542679671945836,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.4_9.txt,20,320,452.691,452.812,0.026729049174831786,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_1.txt,20,320,298.671,297.899,-0.2584783926126043,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_10.txt,20,320,405.709,405.138,-0.1407412702207805,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_2.txt,20,320,406.898,407.364,0.11452501609738837,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_3.txt,20,320,367.575,367.528,-0.012786506155197885,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_4.txt,20,320,234.616,234.671,0.02344256146212466,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_5.txt,20,320,292.148,291.791,-0.1221983378287812,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_6.txt,20,320,341.914,342.015,0.02953959182718435,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_7.txt,20,320,347.835,347.846,0.003162418963021002,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_8.txt,20,320,260.896,260.488,-0.1563841530724946,$-I_5$
Inst_m20_n320_pi0.2_TF0.6_R0.6_9.txt,20,320,432.061,434.306,0.5196025561205488,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_1.txt,20,320,745.525,744.48,-0.14016967908520292,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_10.txt,20,320,924.819,923.91,-0.09828950313520719,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_2.txt,20,320,946.481,946.812,0.03497164760835318,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_3.txt,20,320,848.27,847.426,-0.09949662253762803,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_4.txt,20,320,656.115,655.67,-0.06782347606746532,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_5.txt,20,320,1133.368,1133.368,0.0,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,793.669,793.936,0.033641228270230125,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,913.155,912.921,-0.025625441463927107,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,1188.785,1187.301,-0.12483333824031687,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,805.948,806.378,0.05335331808008255,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,705.321,706.029,0.10037982705746319,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,768.037,767.692,-0.04491971089934824,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,606.922,606.618,-0.050088808776082204,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,773.625,773.98,0.045887865567945475,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,773.379,775.102,0.22278856808886152,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,819.786,819.36,-0.05196478105260774,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,666.166,666.062,-0.015611724405034454,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,824.791,824.555,-0.028613309311098654,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,784.022,783.785,-0.030228743581185224,$-I_5$
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,723.303,722.308,-0.13756337247322417,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,782.491,782.05,-0.05635847568854223,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,995.983,994.619,-0.13695012866684664,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,665.296,664.467,-0.12460619032732265,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,813.556,811.648,-0.23452595764766226,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,840.591,840.98,0.046276964659389644,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,912.472,915.785,0.3630796342243914,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,905.827,904.081,-0.19275203764073945,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,806.999,807.5,0.062081861315810345,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,931.368,930.837,-0.05701291004200947,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,811.438,811.842,0.04978815387004261,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,865.511,864.977,-0.06169765606676193,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,884.875,884.58,-0.033338042096336666,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,967.433,966.449,-0.10171247001084698,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,929.315,928.351,-0.10373231896612617,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,733.839,733.365,-0.06459182463729052,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,1054.07,1053.605,-0.04411471723888529,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,815.859,815.353,-0.06202052070272994,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,953.069,954.012,0.09894351825523479,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,949.48,950.904,0.14997682942241838,$-I_5$
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,813.679,813.235,-0.05456697297090867,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,2035.186,2035.586,0.01965422325036095,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,1857.752,1857.259,-0.02653744956269395,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,1754.149,1754.734,0.03334950451757726,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,1557.542,1558.824,0.08230917689540011,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,1357.606,1355.708,-0.13980492131000533,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,2101.877,2101.28,-0.0284031843918437,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,1707.781,1713.458,0.33241967207739953,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,2212.0,2212.0,0.0,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,1391.222,1393.497,0.16352530365391654,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,2700.352,2697.213,-0.11624410447229358,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,1912.687,1912.358,-0.017200932510125853,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,2099.43,2096.148,-0.15632814621110008,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,1481.69,1481.766,0.005129278054115356,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,1655.862,1656.258,0.023915036397958174,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,2210.22,2210.486,0.012035001040623848,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,2105.115,2105.276,0.00764803823069325,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,1683.594,1682.781,-0.0482895519941329,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,1418.365,1415.295,-0.21644640131418474,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,1483.93,1483.93,0.0,$-I_5$
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,1555.393,1556.355,0.06184932039683791,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,1856.145,1856.358,0.01147539658808797,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,1411.819,1416.129,0.3052799261095045,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,1645.647,1645.037,-0.037067487741897255,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,1477.636,1478.301,0.04500431770747083,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,1532.289,1532.061,-0.014879699586701038,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,1818.249,1817.689,-0.03079886198204676,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,1661.667,1656.63,-0.3031293273561915,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,1603.031,1602.299,-0.04566349621435711,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,1750.24,1749.565,-0.038566139500865855,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,2002.614,2005.33,0.13562274107740657,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,1911.385,1911.888,0.026315995992431094,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,1604.738,1604.596,-0.008848796501363634,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,1918.273,1917.733,-0.028150320626937023,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,1790.99,1786.497,-0.25086683901082296,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,1813.898,1811.244,-0.14631473214039578,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,2652.887,2659.515,0.24984102225235005,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,1872.335,1872.213,-0.006515927972295073,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,1870.696,1873.446,0.14700410970034683,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,1804.865,1804.82,-0.002493261268852394,$-I_5$
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,1472.253,1471.781,-0.03205970712914017,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,3976.247,3979.851,0.09063823248405517,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,3423.862,3425.888,0.05917294563857539,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,3090.436,3093.532,0.1001800393213127,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,3310.775,3312.793,0.06095249601679453,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,3063.886,3065.605,0.05610522062505103,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,2600.7,2600.57,-0.004998654208469043,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,2292.777,2290.033,-0.1196801956753815,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,3426.205,3422.368,-0.1119897962906478,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,4258.056,4253.881,-0.09804943852310238,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,4255.1,4255.1,0.0,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,4077.369,4078.052,0.016750998008764787,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,2987.698,2987.081,-0.020651350973215313,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,2797.901,2795.999,-0.06797953179901804,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,3042.506,3042.786,0.00920293994490726,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,4094.79,4094.78,-0.00024421276792615815,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,4558.161,4557.302,-0.018845319417203084,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,3521.092,3520.952,-0.003976039251455874,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,4288.2,4287.765,-0.010144116412468885,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,3473.342,3473.898,0.01600763760090541,$-I_5$
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,3292.838,3296.832,0.12129354678243166,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,2952.019,2958.925,0.23394158370933266,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,3587.756,3587.582,-0.004849828137698834,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,3363.869,3362.909,-0.028538566751560072,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,2775.002,2779.856,0.17491879285133016,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,4391.509,4391.581,0.0016395275519215926,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,3490.868,3493.414,0.07293315015062948,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,3133.709,3130.323,-0.10805087517698572,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,3375.686,3371.802,-0.11505809485834921,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,4057.05,4057.05,0.0,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,3436.101,3435.913,-0.005471317635893178,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,3705.315,3709.519,0.1134586398187394,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,2829.554,2827.954,-0.05654601396544858,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,2723.757,2722.405,-0.04963732080357615,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,4187.942,4192.685,0.1132537174583696,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,4377.569,4374.22,-0.07650364848618399,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,3370.67,3364.743,-0.1758404115502299,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,3100.801,3099.973,-0.02670277776613122,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,3500.564,3501.16,0.01702582783802849,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,3812.465,3798.023,-0.3788100349773705,$-I_5$
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,3431.105,3446.514,0.44909730247253016,$-I_5$
