Instance,m,n,Variant,Variant_Label,AvgResult_DG-ALNS,AvgTime_DG-ALNS,MinResult_DG-ALNS,ValidRuns
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,D3,$-D_3$,4094.78,62.1637,4094.77,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,D3,$-D_3$,4550.872,62.169,4543.91,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,D3,$-D_3$,3519.256,62.146,3508.27,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,D3,$-D_3$,4294.471,62.1394,4280.75,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,D3,$-D_3$,3473.492,62.1599,3473.33,10
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,D3,$-D_3$,3292.465,62.1404,3275.51,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,D3,$-D_3$,2960.417,61.9506,2945.93,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,D3,$-D_3$,3591.08,62.1924,3579.15,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,D3,$-D_3$,3363.4,62.2299,3352.48,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,D3,$-D_3$,2780.169,62.2265,2770.11,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,D3,$-D_3$,4391.892,62.2168,4391.39,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,D3,$-D_3$,3500.702,62.1789,3485.38,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,D3,$-D_3$,3130.596,62.2122,3126.36,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,D3,$-D_3$,3377.802,62.198,3363.97,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,D3,$-D_3$,4057.05,62.1837,4057.05,10
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,D3,$-D_3$,3433.424,62.182,3410.83,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,D3,$-D_3$,3713.504,62.2062,3685.71,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,D3,$-D_3$,2830.756,62.1525,2820.84,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,D3,$-D_3$,2721.946,62.1984,2708.86,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,D3,$-D_3$,4197.845,62.17,4173.1,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,D3,$-D_3$,4369.96,62.1665,4358.03,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,D3,$-D_3$,3369.906,62.1419,3358.05,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,D3,$-D_3$,3103.508,62.1404,3097.01,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,D3,$-D_3$,3501.981,62.1536,3499.61,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,D3,$-D_3$,3804.187,62.171,3782.09,10
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,D3,$-D_3$,3438.759,62.1407,3420.57,10
