Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n10_pi1.0_TF0.6_R0.6_7.txt,2,10,1,0.6,0.6,0,TI,1800,1050896.13,158.58,2,695.96,695.96,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_8.txt,2,10,1,0.6,0.6,0,TI,1800,1052398.22,1647.1,2,2029.65,2029.65,0
Inst_m2_n10_pi1.0_TF0.6_R0.6_9.txt,2,10,1,0.6,0.6,0,TI,1800,1050788.38,35.67,2,1071.88,1071.88,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_1.txt,2,10,2,0.4,0.4,1,TI,1800,6988400.8,141.04,2,952.28,952.28,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_10.txt,2,10,2,0.4,0.4,10,TI,1800,6988272.91,14.55,2,238.57,238.57,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_2.txt,2,10,2,0.4,0.4,2,TI,1800,6989438.31,1178.73,2,1603.22,1603.22,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_3.txt,2,10,2,0.4,0.4,3,TI,1800,6988453.31,194.04,2,1236.84,1236.84,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_4.txt,2,10,2,0.4,0.4,4,TI,1800,6989356.5,1097.1,2,2597.16,2596.9292,0.0089
Inst_m2_n10_pi2.0_TF0.4_R0.4_5.txt,2,10,2,0.4,0.4,5,TI,1800,6988351.41,92.4,2,1580.03,1580.03,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_6.txt,2,10,2,0.4,0.4,6,TI,1800,6988305.17,46.51,2,1166.39,1166.39,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_7.txt,2,10,2,0.4,0.4,7,TI,1800,6988490.3,231.7,2,1220.06,1220.06,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_8.txt,2,10,2,0.4,0.4,8,TI,1800,6988279.03,20.66,2,834.65,834.65,0
Inst_m2_n10_pi2.0_TF0.4_R0.4_9.txt,2,10,2,0.4,0.4,9,TI,1800,6988338.7,80.17,2,1378.23,1378.23,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_1.txt,2,10,2,0.4,0.6,1,TI,1800,6988329.01,70.57,2,328.88,328.88,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_10.txt,2,10,2,0.4,0.6,10,TI,1800,6988406.72,147.97,2,1859.97,1859.97,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_2.txt,2,10,2,0.4,0.6,2,TI,1800,6988419.94,161.86,2,649.81,649.81,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_3.txt,2,10,2,0.4,0.6,3,TI,1800,6988315.86,57.51,2,594.47,594.47,0
Inst_m2_n10_pi2.0_TF0.4_R0.6_4.txt,2,10,2,0.4,0.6,4,TI,1800,6988961.01,702.23,2,2053.85,2053.85,0
